IPF,FY,ORG_TYPE,REGION,STATE_CODE,tot_doll
3a293a3c5fad0e7970ab10042b18566f,1985,Other Higher Education,North East,NY,484366.9397113176
5f8099bd606efdb8e0571100b0cb935b,1985,Medical Schools,Mid West,IL,896837.0196932643
93c14f019d1901eebdf29f33be333fed,1985,Other Higher Education,Mid West,IL,3814900.344674769
9b5d67a2b37ae4c9ca31b8c476e85349,1985,Other Higher Education,Mid West,IL,572090.9672249687
0f8a3e5dcb85d71e9f3b657de6591dc6,1985,Medical Schools,Mid West,IL,2662187.096021418
1e4fa179f3aba8a5661f7a4f862cf58b,1985,Other Higher Education,North East,NJ,23957576.30828982
f94dc1fcb543911921377448d15fba74,1985,Other Higher Education,North East,NJ,993300.9045030476
7cb025830588d0215ff646306e23ff88,1985,Other Higher Education,West,CO,31602461.63680557
419b56b33c82c729df702f3972674c9a,1985,Other Higher Education,West,CO,761167.0066025528
52013b8df13d4c5c59f45c448ce17cd4,1985,Other Higher Education,West,CO,145499.98267233826
473b3263142f2e8634ccdc56cc221485,1985,Medical Schools,West,CO,59710601.262281336
d12ff97fa9bd418d3dc66b39a93e9379,1985,Other Higher Education,West,CO,1381785.3527154978
a4493dcb85d30057b957f8b9d09e303f,1985,Other Higher Education,South,DC,325861.4426784318
c111bc7cf73bca2ea9683bfdd236ec6f,1985,Hospitals,West,CA,3671160.340092693
aab581696045b62feb33e458e5c76b6a,1985,Other Domestic NonProfit,Mid West,MO,751147.452157263
edcf1d68659184ff1f3ffca23ff38bdf,1985,Other Higher Education,North East,NY,169798.4292114329
147d7fc1457b4a75b0ca4028ca6f360a,1985,Medical Schools,South,TN,802341.6565885413
a3d50078e2e278c7601f8478f3019167,1985,Other Higher Education,South,TN,2253868.9232447636
8340af0b48acc5cb801edb669e3fedf0,1985,Other Higher Education,South,TN,767347.4697868265
931d87a8ea9a39aa996e05a4aef67cdc,1985,Other Higher Education,South,AL,2273727.925584444
e7c46305348a3f84c0bcd1736642c0d5,1985,Medical Schools,South,AL,62996598.055779986
85d7c25700bfd81163d5dc8546ba45ed,1985,Other Higher Education,South,AL,12568262.466086293
e9e554e11c332766f2cf54d41f2bdc2d,1985,Other Higher Education,South,AL,212088.4694262033
eab35cb8deba5985fd48f8a19a4ce594,1985,Research Institutes,West,CA,564542.3342112288
f12cb28bcd1eaed9e4f2e1c0919ff585,1985,Research Institutes,South,MD,2540100.830940834
f66579e0facbd2b1ea2f1ee01638b102,1985,Research Institutes,North East,PA,503793.0581182506
6e5397f4bebbd0b4d03a3e6abc951d86,1985,Foreign,Foreign,,140340.11749011764
1a292878f1ac168a653c8915f6c4c9c9,1985,Other Domestic NonProfit,South,DC,502661.8690420634
40a74dfd3da192ef1db0d161413156c3,1985,Research Institutes,West,CA,1178480.9771120378
7e920ad1a815bbd33d2fc57ede921b1f,1985,Research Institutes,West,AZ,1423336.0122453969
4d6b652ab20fa9d7aed4864daaacdc65,1985,Research Institutes,North East,VT,436613.6989202961
86c98a2acdec58fcc07c66c10cc53654,1985,Foreign,Foreign,,932889.7211975375
5bf4a5cc6e62ca549311fbafd660f803,1985,Research Institutes,North East,PA,4723741.240130262
a320e6c75dff78a7e21ec6d2fd7452a1,1985,Other Higher Education,West,MT,1784567.651269454
1013a8de9ea5cbe35d8d4bcdb5ee245b,1985,Other Higher Education,West,MT,754875.9524746649
202eb43cb0e4ccdfafe370639187c2af,1985,Foreign,Foreign,,331861.8002440902
b0741c581d2e095ddacf047006c5b812,1985,Medical Schools,Mid West,IL,9439093.353614084
b55b90d2678e36b46d36a26f9c03eeca,1985,Medical Schools,Mid West,IL,104194860.62660766
5ebdfc56dabbce1282378fd0e4b2edcc,1985,Other Higher Education,Mid West,IL,8958729.812102804
94365f820ab47504cb8abaf0f3a284bb,1985,Medical Schools,West,NM,15908379.379812634
c2d32149007bb3101eb1e34be8ba6b14,1985,Other Higher Education,West,NM,2329374.212319756
869760525c9658609402141018dccca9,1985,Hospitals,West,OR,4630828.909158521
3590aaceebe2bedf8b81de5a4633b227,1985,Research Institutes,West,CA,649394.1526010295
0e8f8c54e28bdd3797d5e331f86680a9,1985,Other Domestic NonProfit,West,UT,524246.0936820975
cdc053eff21a8b9a23a8bd451b7af8fc,1985,Other Domestic NonProfit,South,MD,453344.5537504527
9406b86d165ec814c663108c32e11f24,1985,Other Higher Education,South,TX,7241110.856810711
868321091d4179c7ef0583f155030675,1985,Other Higher Education,South,TX,63457.17842697282
48f53c0123a41f1ce25d4dcebc581991,1985,Medical Schools,Mid West,MN,92452795.89657426
c0904c488892e2104fad0a22f56351f1,1985,Other Higher Education,Mid West,MN,74360959.37419464
39294540813eee235a35d7ebf4eb4e80,1985,Medical Schools,Mid West,MN,1064429.9460920896
7d6c9f239009d0f1fa772211d99ff140,1985,Other Higher Education,South,OK,1154887.1539389596
aefaae07e74e8011b48bbb49dd78dc0a,1985,Research Institutes,West,CA,116860.04514573794
673f7bae4d5e028127636b9f4114f42e,1985,Other Higher Education,North East,MA,339697.97030788916
9108fb128d07fd299081b289b3713e19,1985,Hospitals,North East,MA,59406191.33578184
9d726b90226790920eec80d73c98e387,1985,Other Higher Education,South,AL,524701.0971833484
5867bcdbfde2c94bfedece1a1f9f33ee,1985,Other Higher Education,South,AR,1149733.6082845135
e4c3410b5a30b7ceb17cdd02a9ed1954,1985,Other Higher Education,South,AR,58824.99082130055
4ae7d561ea2fe297e1e4a7f9f3bf5a1e,1985,Medical Schools,South,AR,6687352.7369781295
546ff532b31e1257ce890247666e3ca5,1985,Other Higher Education,South,AR,152836.91282014933
55bc89f213c71221a4b43f941815d3ed,1985,Foreign,Foreign,,282531.8461579698
ba9259edffbf453e41c2533bba5150af,1985,Medical Schools,South,GA,918168.4647139682
ea2647b91f68ce2b8a50b92289b82d28,1985,Other Higher Education,Mid West,IN,37938074.60070201
392d7809b3acccfada80d7f4f38663ec,1985,Other Higher Education,Mid West,KS,16185583.894654168
ce2245a441b76d9e7bdf38e865813945,1985,Medical Schools,Mid West,KS,15828763.260546787
4537565857a039d3fbca8510854666d9,1985,Other Higher Education,Mid West,KS,339647.41438402317
e2959de40cca50bb1ee7d017190fc96d,1985,Other Domestic NonProfit,North East,CT,189543.6818598015
7a766f76ef2ab95fbe93a610a169a0e9,1985,Hospitals,North East,NY,1426577.9115159034
529c961b8767b81187c54c70e88bb68a,1985,Other Domestic NonProfit,South,MD,521980.5558310959
1786c8b23655a3e6c18e3f50dc669175,1985,Research Institutes,North East,NY,307386.40791552747
fe2570d0cacedac3e36aee1e09ab81a7,1985,Hospitals,Mid West,OH,2124414.1294638566
178a9d62628bf997566fcc7cc4238ae4,1985,Hospitals,North East,PA,17532552.006487936
b4e7c1173427b80a159990fd8a95cb23,1985,Hospitals,North East,MA,51503533.94850153
a1f58c059ad920b2fcabd6a254c2fc49,1985,Medical Schools,Mid West,MI,102421582.75212526
efa559d31e1bc3fdefe92f9b2f695c8c,1985,Other Higher Education,Mid West,MI,45975586.7917418
062fc7f4c867dc7606fa3e92898e6ac2,1985,Other Higher Education,North East,CT,14767638.409375865
e70f218938ef6bfe83bcc6cfa2086bfd,1985,Medical Schools,North East,CT,41209944.17019542
4cb41afa6ea85f18a0f136f7cfb1e085,1985,Other Higher Education,North East,CT,10200879.669165254
cb2bfcc015c3af43e253155eb118cdf3,1985,Foreign,Foreign,,249550.41758792667
d84f89d76cf69b4bebbbacdac628a3d2,1985,Hospitals,North East,PA,3902431.6283346657
4f7c806bc3fecae7c2b64a0217cdc7aa,1985,Hospitals,West,CA,4630516.09414653
26649ad5c7efceef4295e4c2f15c2eef,1985,Other Higher Education,North East,NJ,455275.1585126136
55d01d87a5f1f2e3cd034329d8002e7d,1985,Other Higher Education,North East,NY,51340051.838868655
348e7f69acb255cd51957492a248cba7,1985,Medical Schools,North East,NY,60580634.161551625
a196c12499b5fa21e6e1c25cf204e18b,1985,Other Higher Education,North East,NY,395290.541047794
a0079e7b1ff6a6d0623b2f8fce69268c,1985,Hospitals,South,DC,2568879.797127546
c97ac3e462b30ee18f20433d238e7240,1985,Other Higher Education,North East,NY,264113.6869026432
0809f94b35fb08917b79855f3bc10192,1985,Foreign,Foreign,,119059.22833734257
e42570bc3e46e91e21999e7efc0458aa,1985,Hospitals,West,CA,5321896.951773401
9f6f551ddbc5e494ae60e9b89718efb3,1985,Other Higher Education,North East,NY,12195453.518259436
848c7c656c61224eb5fac6f67c203d48,1985,Other Higher Education,Mid West,OH,776602.3657904147
95cc2d5a35d294c227bf32ba5d583228,1985,Other Higher Education,Mid West,OH,1291577.76478933
c707bbfabdc7ea3b37e13066d09d1171,1985,Other Higher Education,Mid West,OH,1008707.8258438923
33107e7355cbecdb85d13d4dc9ce1365,1985,Other Higher Education,Mid West,OH,894568.3219571783
4710d4c61b201ebc0b3cfa29b7943786,1985,Medical Schools,Mid West,OH,48735713.372715175
433fdebca442931fd9c57bd567a4d935,1985,Other Higher Education,Mid West,OH,3166283.488937037
aa040421bab3cbdba8cb7857de000d86,1985,Other Higher Education,South,OK,5171303.45719846
37f8060349acd49111d5a91e1a46d9bb,1985,Medical Schools,South,OK,12115069.580666808
a6f2b2083968ce374c40ed0133b797cc,1985,Other Higher Education,South,OK,306713.3820392187
b9210eeaeb32f792a7fc27c74aa50e6d,1985,Other Higher Education,North East,PA,23174537.5420482
754eb04961227330f1eb5566f451c813,1985,Medical Schools,North East,PA,42185559.96720282
019cb104514e2b8dc8c9fceb52ab65a6,1985,Medical Schools,South,SC,1642919.3990628468
246dbbe85f8f08ce8443f9e2fc83700b,1985,Other Higher Education,South,SC,12606931.438142285
097141439cdc736591a3f85e4d2f53b5,1985,Hospitals,Mid West,IL,242014.4235551532
d88347054d9e54da189c660d166fb5fb,1985,Medical Schools,South,VA,44513098.373363964
6f3ffa720ede4871fad104bccba932e0,1985,Other Higher Education,South,VA,12480958.684083791
5b750ebcaffdb21251aad3c1f89a209a,1985,Research Institutes,North East,ME,394348.9366861044
41460a0a444b41a5bbfa27808ce7e41d,1985,Hospitals,West,WA,3284685.4905997436
52e0299c1a853c563f0dbf96c2742737,1985,Other Domestic NonProfit,Mid West,OH,446213.00710860715
71ecea165f6877cbfe93b9bbc968b436,1985,Domestic For Profit,North East,MA,152840.0725560681
bc7c6b1abba1cadd81ed203626ce9e6e,1985,Research Institutes,West,CA,530717.2534286007
12b509effa121b803fd78ab27ebf72d1,1985,Other Domestic NonProfit,West,CA,854534.340516173
a076b78669892a47cb2f4537ccf47fd6,1985,Other Domestic NonProfit,Mid West,IL,490458.93002882577
af142308263a63bb03a0b548e70bf7f5,1985,Foreign,Foreign,,77653.91708855823
e4535c97acf127fe07dd65c4e9cd193d,1985,Research Institutes,West,CA,1139486.5519953698
c97ad4c664769d9311a75fb01e0c81bc,1985,Foreign,Foreign,,197168.14894579738
0f7a0975d76f54da43bb5f238ff0a6b2,1985,Other Domestic NonProfit,North East,NY,256546.09513776808
17aeab40e7858b594ab5e35f9fe038b4,1985,Research Institutes,West,CA,431463.31296447746
b9c2567ed4bb080ac2bd65fca8203a71,1985,Research Institutes,West,CA,2189223.6801967346
893418075554e2074e5c4582fca055eb,1985,Research Institutes,North East,MA,451733.0833975386
7086be2730550b999c6b3cd8251bc904,1985,Other Domestic NonProfit,North East,NY,466350.06814829155
8dfca830d8398e521c5d4148c63a3c43,1985,Hospitals,North East,NY,24501709.84365027
998f9e59cc1aff3a82ced754f9730ee9,1985,Research Institutes,North East,NY,1112050.4776761911
2853afd7a271861da91e303dc2fe8f95,1985,Research Institutes,North East,NY,5688304.254342296
e6e424d206de58508ee542bfa241a38e,1985,Foreign,Foreign,,348949.70661284996
5c4ce856562f60cdea02c67c39772fb5,1985,Research Institutes,West,CA,542272.4445274626
2bd3ffc7f8cbef749b2b1227899a173f,1985,Other Higher Education,North East,NY,1904716.99293645
5b24105ce0d573529ecac23ced08fd1f,1985,Other Higher Education,North East,NY,4199849.036982941
e2e353e650ffc5968fcfba6981d89d8c,1985,Other Higher Education,North East,NY,2820455.611555197
7294a79b15a769ddd3fd0d8859a168b6,1985,Other Higher Education,North East,NY,5957609.403282915
f2bcb29d235ef32c610c5f75a94d5db9,1985,Other Higher Education,North East,NY,1617347.574902369
55c78d7db6451c0664ef78fd282eb360,1985,Other Higher Education,North East,NY,259279.2754709871
9e8e592cefd56494187ec58c7524418a,1985,Other Higher Education,North East,NY,340813.36070448236
f62d41db56d50f2d876a2741c4c739df,1985,Other Higher Education,North East,NY,560469.4215226469
08c5bd8ffb7bc330bf8df789d982ee25,1985,Other Domestic NonProfit,West,CA,190801.2607456536
6a90a0671940a02d9f884bfdc67a19ab,1985,Other Domestic NonProfit,South,DC,232712.13132632637
3a8b80169ad0209d505f69e4502136b7,1985,Research Institutes,South,FL,2189757.675977214
786325b7238f83629806160a8a5a06a0,1985,Other Higher Education,North East,MA,1071239.1988125176
b42b733173056543fe1674b1f1a0c630,1985,Research Institutes,North East,NY,4961006.563930242
48db291f7ba0f14490dbebaef1f1f0e2,1985,Research Institutes,West,CA,1198975.0895038687
d63111d3483b148c71b00fa98eea4580,1985,Other Higher Education,North East,NY,464293.07357646566
938d8d2316b82b073763984a772b7979,1985,Other Higher Education,South,SC,290456.4890885343
e2e1aa2483bb26f4e97ff884e15e1301,1985,Research Institutes,West,CA,7222199.778975804
3a83fcc63fabddfd69653c3e5d3f504c,1985,Research Institutes,Mid West,OH,18885425.69126808
32f6899af3425405a98ec0977b7cf469,1985,Foreign,Foreign,,160758.39597750365
387b18f10825b273eb46845df374439a,1985,Other Domestic NonProfit,West,CA,115640.38320278535
09f2e37f6d1566990df3a1ab96708b8f,1985,Foreign,Foreign,,140716.12725777662
0555e8f71cfb73b350dd3ed3c4f21135,1985,Domestic For Profit,West,CO,347265.5618863074
a858387dffad2f4a88532796e84bd5ec,1985,Other Domestic NonProfit,North East,ME,371090.04660186684
1fb8bebb62c38f62ed0036985052f7f9,1985,Other Domestic NonProfit,Mid West,OH,1269317.3543879031
d1c707edd460cada7246484617a1dee3,1985,Other Domestic NonProfit,South,DC,616444.3215766312
f3e63684a1262a381efe68322d36b042,1985,Foreign,Foreign,ON,113978.35681413111
b705683f9832555961b8beb377e83fa4,1985,Domestic For Profit,North East,NY,321788.5301763069
30f49199e89d5fbba6eb4b957f0c9c9c,1985,Domestic For Profit,West,OR,203329.6535653929
e0d5e8ff8b8d359e33b02b7c1a16e4ff,1985,Domestic For Profit,West,CA,106379.16774600527
16755dd9fa69252b9ae2617d7ae494c0,1985,Other Higher Education,North East,NY,315718.6581221043
a0ae85b41e0995d77d7004328247e887,1985,Domestic For Profit,Mid West,MI,175922.01690677457
89fcf7f78fc660a7d043bd6a92d85166,1985,Domestic For Profit,North East,MA,790590.5611914701
d196fb72091050fa281b11822b34f020,1985,Domestic For Profit,North East,NJ,531905.3180123655
69db6112f8fa113f1c5b1af8847b850d,1985,Research Institutes,North East,NJ,3905995.820967219
c7176ef250962c33c03b8679d92cf43a,1985,Domestic For Profit,West,WA,2429370.693521646
9620e5452b09b2c54adde04a1c0fa331,1985,Other Domestic NonProfit,South,TX,393043.9615750137
3ee0adc43d0055078a715087ee6519a5,1985,Other Higher Education,West,CO,15337868.286513675
3d77ef766208a12f943ca5c6352b1cce,1985,Medical Schools,South,GA,711521.07799227
ff0f9ffa7b5251895572adc88b1ba312,1985,Other Domestic NonProfit,Mid West,MI,563104.6497067614
87a1a177fcae61f20a086ab339bf36b7,1985,Research Institutes,North East,MA,15774469.345707174
e2c5cab04a48520ef3b06157adc4cd0d,1985,Foreign,Foreign,BC,404163.10773730284
86638cfeaeb44c9e90fdaff647b3b618,1985,Research Institutes,West,CA,578754.8715710538
000f0f142eaf41814e7da65ca25ce1b4,1985,Foreign,Foreign,,129495.8693036925
a694f8db88afdf57880b9a485245aa4e,1985,Research Institutes,North East,NY,10332571.563509516
c991fdefe39a8da8095b2fcab2c875bb,1985,Domestic For Profit,West,UT,2450341.928050947
70680a7fb9a19a6485b96fbb814ac0ef,1985,Hospitals,West,CA,284099.08017072955
eedbe44884fb73b23ccce275721bf75a,1985,Research Institutes,West,CA,396320.6180897922
c1ba34b5118c193c5b31d5d3699eea49,1985,Domestic For Profit,South,FL,96261.66113296508
c86b53ca0b26560b627157b8d015ff06,1985,Other Higher Education,Mid West,OH,400772.700207369
5a7052d8cdb2c0a164c7815d9afb6086,1985,Domestic For Profit,North East,MA,343331.678174814
40ab3d1b1e777401ee40f32a160360bb,1985,Other Domestic NonProfit,West,OR,353528.17835363484
d3fa205801657f6c7253f1e830229849,1985,Domestic For Profit,West,WA,1022361.088156107
e786ab83cebe6e46d85407149b766dc7,1985,Other Higher Education,North East,NY,193461905.80209148
c043f53830330dac05ff8fbeef47bf6a,1985,Other Higher Education,North East,NY,671566.0901356911
a0e9a71dadfe5e1e29f1b306584e7d35,1985,Other Higher Education,North East,NY,1164221.0435269743
f87a641fe81abd00f1105a9eceb4162d,1985,Domestic For Profit,North East,MA,912866.4109865517
b1303c6cbdf05e149cec47bd24364796,1985,Research Institutes,West,CA,740372.7183661535
0bfd9548c58bfe5b2158f19ff3e9039e,1985,Foreign,Foreign,,128949.23325569439
2117ae4ac041d5d1351f044dfbbcd5d0,1985,Research Institutes,South,MD,905801.218948166
9179df19c50c3cba7e7b9c94d73ee8f6,1985,Domestic For Profit,South,DC,110591.10913199012
1aebbff1b98ea21e3b175a383f8a21de,1985,Other Domestic NonProfit,West,WA,147866.63240836325
d963e650d91fcf67fa8a63604073dc35,1985,Hospitals,North East,MA,16094463.140399782
ef8ca667a5b2f6a290142fed76090039,1985,Other Domestic NonProfit,West,CA,384958.1715905121
ac33f9d17b798d66951efc824c9fed75,1985,Domestic For Profit,South,TX,233214.53086635898
041ea68782c7d4a3529729fb2301ca9e,1985,Foreign,Foreign,,332876.07879295136
a8c72d9f544057de6e02fe85ce7504f6,1985,Other Higher Education,Mid West,IA,105513.39734469744
9aaf8d8a4cb8d21d13662c2e59ebe315,1985,Domestic For Profit,West,CO,1216717.063184259
e6c75356ccb916cbc3baad645478d554,1985,Hospitals,Mid West,MO,285249.227625138
c85e9e80e3392ff78d457437aa567f10,1985,Domestic For Profit,South,TN,429573.7848438435
c3c6655decb2cf22b54d774759cc00dc,1985,Medical Schools,Mid West,NE,2549355.727317336
28fb1534c516f68176a4490045d7c7f8,1985,Domestic For Profit,West,CA,224341.9641768501
47570299727c3748859b49f110ef5663,1985,Foreign,Foreign,NS,130301.60451744094
988fdd4459c345741f0d241d59dcc5d8,1985,Domestic For Profit,South,AL,486964.2509525325
c7119f635463697087f9e3af1069c9c4,1985,Domestic For Profit,South,MD,1396032.6473195949
3b8954a3729787675c1e7f22c5aa647d,1985,Hospitals,Mid West,IL,494408.61241991306
fd9878a0b3b6d34253aa9c62a07dd015,1985,Medical Schools,North East,NH,31832854.51353966
70c0f8dafad5e5c628e59698c876c720,1985,Other Higher Education,North East,NH,2536324.9351440207
bb585d7b8d6c8b1c1c7248d9173047c5,1985,Other Higher Education,Mid West,IL,221820.4870078911
e5822a2b02f01793572255aa11fc5eb9,1985,Hospitals,West,AZ,767319.0321262662
e357b5e8e1b2d5b19cbf48a32906259f,1985,Hospitals,West,CA,589450.6115912799
34b6730568bd377a79743d3bb4b88478,1985,Research Institutes,West,CA,2073608.5733709987
0b02ee09fc40eb524eea8f693036ac7d,1985,Research Institutes,Mid West,MI,307585.47191236407
987bf834b35d25f2f5d66cc628b786fc,1985,Medical Schools,North East,PA,63606441.6690341
28348293c52118ee25b7e13679fa4816,1985,Other Higher Education,North East,PA,37648471.2539229
74fd68cabae499a14152295b598555bd,1985,Hospitals,North East,NJ,442427.6314700844
228574aca1f51e62954ab1f86f1c95dd,1985,Medical Schools,South,MD,10701980.624524098
02944ee7303767899f6f3c4991ad04b8,1985,Other Higher Education,South,DE,5788373.408985531
e4efa4f64a40d44fa95957b2b0e14892,1985,Other Higher Education,Mid West,IN,233476.78976802807
641d817d7e4fad9a9b8248cdf64014a0,1985,Other Higher Education,West,CO,7050799.357556409
af4f25e0ef3e98b65a532677c60a6e45,1985,Research Institutes,North East,MA,10701977.464079643
38e0565cef5bfe12c986499ad9dd6477,1985,Other Higher Education,South,GA,375877.0618082844
6b75c94db3ca8a1dcffd1106aba0d2c3,1985,Hospitals,North East,PA,118067.06810772404
4f82b147cee2797d212ae9f8a22025a6,1985,Other Higher Education,North East,PA,2861456.475133368
289b08664fbb76a4dde83f2879d01983,1985,Other Higher Education,Mid West,MO,86513.84479710062
cc88ea264293fcbd02a2aa224dd8f489,1985,Medical Schools,South,NC,114549642.05410403
3c661895a46593a8f850a15272706552,1985,Other Higher Education,South,NC,10986563.145670181
aafc2b521e772d37dca3c76377fba7dd,1985,Other Higher Education,Mid West,MI,351265.80038771755
213e91caec954720fdb7ae18e57043d8,1985,Other Domestic NonProfit,North East,NJ,904309.8188212053
cb393862503ab7db6a6e604d98f465a3,1985,Other Domestic NonProfit,North East,NY,2606351.225503893
18be0331225670b925bcecce6687ca3d,1985,Research Institutes,North East,NY,1804246.5492957172
9294e21dc31571f1dd3e27b942a48b87,1985,Research Institutes,Mid West,KS,1731190.0626431417
0f660ef443379e2cc2ebd9207bf41faf,1985,Hospitals,North East,PA,1261730.8042448068
ecede7ebfa714bb2b350ce2a33a2f306,1985,Hospitals,South,MD,3636084.000940209
3aab43049896154fef9be9d1cc47a2df,1985,Hospitals,North East,RI,720801.2517713342
